"","created_at","id","id_str","text","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","filter_level","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"946","Wed Sep 23 14:15:19 +0000 2020",1308771934897926144,"1308771934897926144","RT @realDonaldTrump: Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Official…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Very important that in order to watch that ALL are following the RulesRegulations you become an Election Official",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,2,0,1
"947","Wed Sep 23 14:14:12 +0000 2020",1308771653535621120,"1308771653535621123","RT @wsteaks: Long line of supporters waiting hours ahead of President Trump’s Pittsburgh rally tonight https://t.co/GdvhWkYv6K",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"Long line of supporters waiting hours ahead of President Trumps Pittsburgh rally tonight",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,0,2
"948","Wed Sep 23 14:13:51 +0000 2020",1308771565853646848,"1308771565853646849","RT @JasonMillerinDC: EXCLUSIVE – Democrat Vernon Jones: ⁦@realDonaldTrump⁩ Did More for Black Americans in 4 Years Than Biden Has in Over 4…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"EXCLUSIVE Democrat Vernon Jones  Did More for Black Americans inYears Than Biden Has in Over",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,1,0
"949","Wed Sep 23 14:12:25 +0000 2020",1308771204577275904,"1308771204577275905","RT @AmyKremer: The tale of 2 campaign events in Pennsylvania within the last couple of days

One of these things is not like the other one…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"The tale ofcampaign events in Pennsylvania within the last couple of days

One of these things is not like the other one",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"950","Wed Sep 23 14:11:39 +0000 2020",1308771009810567168,"1308771009810567170","RT @brithume: Quote:Biden “doesn’t answer key questions. And his media friends calculate that if they give you the inside scoop on the amaz…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"QuoteBiden doesnt answer key questions And his media friends calculate that if they give you the inside scoop on the amaz",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"951","Wed Sep 23 14:11:03 +0000 2020",1308770858794713088,"1308770858794713090","RT @JasonMillerinDC: He’s not even pretending to look at the interviewer!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Hes not even pretending to look at the interviewer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,0,0,0,1,0
"952","Wed Sep 23 14:06:24 +0000 2020",1308769687950548992,"1308769687950548997","Wow, big news. Pick it up Lamestream Media, and pick it up BIG! https://t.co/5wYjyYsRfO",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1377,11093,31322,85000,FALSE,FALSE,FALSE,"low",NA,"Wow big news Pick it up Lamestream Media and pick it up BIG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"953","Wed Sep 23 14:04:43 +0000 2020",1308769268377542656,"1308769268377542661","RT @MamaFrann: @JasonMillerinDC @OANN @realDonaldTrump I love OANN! ❤🇺🇲

But, Right Side Broadcasting Network on YouTube is also covering t…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"I love OANN 

But Right Side Broadcasting Network on YouTube is also covering t",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,0,0,1
"954","Wed Sep 23 14:03:58 +0000 2020",1308769076269985792,"1308769076269985793","RT @MollyNagle3: 🚨New State Polling Alert🚨 

New polls of Arizona and Florida show an oh-so-close race in the states between @realDonaldTru…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"New State Polling Alert 

New polls of Arizona and Florida show an ohsoclose race in the states between",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0
"955","Wed Sep 23 14:03:08 +0000 2020",1308768869432033280,"1308768869432033281","Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Offic… https://t.co/5pOwnFK7Ns",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,831,6968,23089,80738,FALSE,FALSE,NA,"low","Very important that, in order to watch that ALL are following the Rules &amp; Regulations, you become an Election Official at your local Polling Place. Go sign up NOW!!!","Very important that in order to watch that ALL are following the RulesRegulations you become an Election Official at your local Polling Place Go sign up NOW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,2,0,1
"956","Wed Sep 23 13:58:47 +0000 2020",1308767772659326976,"1308767772659326976","Bay of Pigs Veterans &amp; Hispanic Heritage Remarks as past honoree. White House East Room. 11 AM. Thank you!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,307,3683,10914,56049,FALSE,FALSE,NA,"low",NA,"Bay of Pigs VeteransHispanic Heritage Remarks as past honoree White House East RoomAM Thank you",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,2,0,1
"957","Wed Sep 23 13:21:10 +0000 2020",1308758305095987200,"1308758305095987202","White House News Conference today at 6:00 P.M. Economy, Job gains and Vaccine development are all doing GREAT!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1226,16603,21134,105092,FALSE,FALSE,NA,"low",NA,"White House News Conference today atPM Economy Job gains and Vaccine development are all doing GREAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,2,0,3
"958","Wed Sep 23 12:16:30 +0000 2020",1308742031490060288,"1308742031490060288","RT @nypost: Rep. Matt Gaetz: Bloomberg may face criminal probe for paying felons' fines https://t.co/IIBgZ8HDKQ https://t.co/Eg0RM2NbAx",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"Rep Matt Gaetz Bloomberg may face criminal probe for paying felons fines",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,1,0,0,0,0,1,0
"959","Wed Sep 23 12:16:17 +0000 2020",1308741979820486656,"1308741979820486657","RT @spectatorindex: JUST IN: Johnson &amp; Johnson starts testing coronavirus vaccine, which requires only one dose, on 60,000 volunteers.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"JUST IN JohnsonJohnson starts testing coronavirus vaccine which requires only one dose onvolunteers",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"960","Wed Sep 23 12:15:17 +0000 2020",1308741726119526400,"1308741726119526400","RT @dagenmcdowell: NEWS! Johnson &amp; Johnson Begins Final-Stage Testing of SINGLE-SHOT Covid-19 Vaccine. The 4th Phase III trial for a Covid…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"NEWS JohnsonJohnson Begins FinalStage Testing of SINGLESHOT Covid Vaccine The th Phase III trial for a Covid",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"961","Wed Sep 23 12:15:03 +0000 2020",1308741666841518080,"1308741666841518080","RT @AP: Johnson &amp; Johnson is beginning a huge final-stage study to try to prove if a single-dose COVID-19 vaccine can protect against the v…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"JohnsonJohnson is beginning a huge finalstage study to try to prove if a singledose COVID vaccine can protect against the v",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,4
"962","Wed Sep 23 12:08:53 +0000 2020",1308740116643491840,"1308740116643491842","Big news. Numerous great companies are seeing fantastic results. @FDA must move quickly! https://t.co/2pDrmRPOxc",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,445,4888,8593,35511,FALSE,FALSE,FALSE,"low",NA,"Big news Numerous great companies are seeing fantastic resultsmust move quickly",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"963","Wed Sep 23 11:30:44 +0000 2020",1308730513591599104,"1308730513591599109","RT @JudicialWatch: Judicial Watch has filed an official complaint with the Office of Congressional Ethics about Rep. Ilhan Omar potential v…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Judicial Watch has filed an official complaint with the Office of Congressional Ethics about Rep Ilhan Omar potential v",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,2,1,2
"964","Wed Sep 23 11:22:58 +0000 2020",1308728561382105088,"1308728561382105089","I hardly know Cindy McCain other than having put her on a Committee at her husband’s request. Joe Biden was John Mc… https://t.co/2HF94VYXmJ",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4203,32617,28196,135210,FALSE,FALSE,NA,"low","I hardly know Cindy McCain other than having put her on a Committee at her husband’s request. Joe Biden was John McCain’s lapdog. So many BAD decisions on Endless Wars &amp; the V.A., which I brought from a horror show to HIGH APPROVAL. Never a fan of John. Cindy can have Sleepy Joe!","I hardly know Cindy McCain other than having put her on a Committee at her husbands request Joe Biden was John McCains lapdog So many BAD decisions on Endless Warsthe VA which I brought from a horror show to HIGH APPROVAL Never a fan of John Cindy can have Sleepy Joe",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,3,3,1,3,1,3,4,2
"965","Wed Sep 23 04:08:43 +0000 2020",1308619277260468224,"1308619277260468226","Great book! https://t.co/M6vQDrsY4Q",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,440,6019,8518,42761,FALSE,FALSE,FALSE,"low",NA,"Great book",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"966","Wed Sep 23 04:08:11 +0000 2020",1.308619143198e+18,"1308619143197995009","RT @Jim_Jordan: #BREAKING: @JudiciaryGOP just introduced a resolution condemning Democrats’ calls to pack #SCOTUS. https://t.co/FyVjHmIwBY",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"BREAKINGjust introduced a resolution condemning Democrats calls to pack SCOTUS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,1,0
"967","Wed Sep 23 02:28:39 +0000 2020",1308594096005697536,"1308594096005697541","Our GREAT RALLY tonight in Pennsylvania. Tremendous energy! #MAGA https://t.co/kL29rJe6sh",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9856,40202,40628,189417,FALSE,FALSE,FALSE,"low",NA,"Our GREAT RALLY tonight in Pennsylvania Tremendous energy MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"968","Wed Sep 23 01:43:48 +0000 2020",1308582808181329920,"1308582808181329922","With your VOTE, we are going to lift our nation to extraordinary new heights – we are going to turn the page foreve… https://t.co/TzKz1nUh8G",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1160,8834,19571,68245,FALSE,FALSE,FALSE,"low","With your VOTE, we are going to lift our nation to extraordinary new heights – we are going to turn the page forever on the failed political class – and we are going to Defend our Jobs, our Families, our Borders, and our treasured way of Life! https://t.co/WwzdPhlJcp https://t.co/kyNuebdLcT","With your VOTE we are going to lift our nation to extraordinary new heightswe are going to turn the page forever on the failed political classand we are going to Defend our Jobs our Families our Borders and our treasured way of Life",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,1,2,1,3
"969","Wed Sep 23 01:30:28 +0000 2020",1308579452100599808,"1308579452100599808","I did more in 47 months than Joe Biden did in 47 years! https://t.co/CrRSrJEEfl",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2840,19744,28595,133739,FALSE,FALSE,FALSE,"low",NA,"I did more inmonths than Joe Biden did inyears",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"970","Wed Sep 23 01:30:02 +0000 2020",1308579343333900288,"1308579343333900288","https://t.co/D9YXtlTpzX",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,177,1752,8211,33402,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"971","Wed Sep 23 01:20:26 +0000 2020",1308576926458544128,"1308576926458544129","I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal, hardworking American Patriots… https://t.co/1WY44sGaDL",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,595,5606,14575,60920,FALSE,FALSE,FALSE,"low","I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal, hardworking American Patriots. This election is a choice between Pennsylvania &amp; China. If Biden wins, China wins. When we win, Pennsylvania Wins, and AMERICA WINS! #MAGA https://t.co/GTSNoUDpHf","I was honored to be back in the Commonwealth of Pennsylvania with thousands of loyal hardworking American Patriots This election is a choice between PennsylvaniaChina If Biden wins China wins When we win Pennsylvania Wins and AMERICA WINS MAGA",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,1,0,1,2,0,3
"972","Tue Sep 22 23:04:47 +0000 2020",1308542791362912256,"1308542791362912257","https://t.co/pj0iuKnh8h",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,352,4853,9837,37506,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"973","Tue Sep 22 22:56:38 +0000 2020",1308540741355012096,"1308540741355012099","https://t.co/EszoqgWYzn",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,343,3244,9485,37795,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"974","Tue Sep 22 22:56:06 +0000 2020",1308540604972851200,"1308540604972851200","On my way to Pennsylvania, see everyone soon! #MAGA https://t.co/V7BRtYmTFz",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,299,3271,8114,45030,FALSE,FALSE,FALSE,"low",NA,"On my way to Pennsylvania see everyone soon MAGA",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"975","Tue Sep 22 22:53:23 +0000 2020",1308539921829781504,"1308539921829781504","...with our Country, the United States Military, Government Contractors, and Grantees. Americans should be taught t… https://t.co/3cBtTzAynw",TRUE,1308539918075883520,"1308539918075883523",25073877,"25073877","realDonaldTrump",NA,NA,NA,NA,FALSE,1049,7468,23111,111201,FALSE,FALSE,NA,"low","...with our Country, the United States Military, Government Contractors, and Grantees. Americans should be taught to take PRIDE in our Great Country, and if you don’t, there’s nothing in it for you!","with our Country the United States Military Government Contractors and Grantees Americans should be taught to take PRIDE in our Great Country and if you dont theres nothing in it for you",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,0,0,2,1,2
"976","Tue Sep 22 22:53:22 +0000 2020",1308539918075883520,"1308539918075883523","A few weeks ago, I BANNED efforts to indoctrinate government employees with divisive and harmful sex and race-based… https://t.co/DsXFNmcPnZ",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3455,12933,39895,165778,FALSE,FALSE,NA,"low","A few weeks ago, I BANNED efforts to indoctrinate government employees with divisive and harmful sex and race-based ideologies. Today, I've expanded that ban to people and companies that do business...","A few weeks ago I BANNED efforts to indoctrinate government employees with divisive and harmful sex and racebased ideologies Today Ive expanded that ban to people and companies that do business",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,2,1,1,0,1,3,1
"977","Tue Sep 22 22:47:58 +0000 2020",1308538557967904768,"1308538557967904768","Congratulations to @MattGaetz on the release of his new book, “Firebrand: Dispatches from the Front Lines of the MA… https://t.co/vWrnx923dm",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,310,4739,7230,29752,FALSE,FALSE,FALSE,"low","Congratulations to @MattGaetz on the release of his new book, “Firebrand: Dispatches from the Front Lines of the MAGA Revolution.” Get your copy today! https://t.co/jAbLLjP9on","Congratulations toon the release of his new book Firebrand Dispatches from the Front Lines of the MAGA Revolution Get your copy today",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,2,0,1,1,0,2,1
"978","Tue Sep 22 22:42:29 +0000 2020",1308537177903521792,"1308537177903521792","Congratulations to @JudgeJeanine on the release of her new book, “DON’T LIE TO ME” which is now available. Get your… https://t.co/vRF33jLWrs",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,539,6569,10233,44926,FALSE,FALSE,FALSE,"low","Congratulations to @JudgeJeanine on the release of her new book, “DON’T LIE TO ME” which is now available. Get your copy today! https://t.co/ObHQ9b4ymu","Congratulations toon the release of her new book DONT LIE TO ME which is now available Get your copy today",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,0,0,1,0,0,2,0
"979","Tue Sep 22 20:05:43 +0000 2020",1308497728264122368,"1308497728264122368","Governor @MikeParson is doing an incredible job for Missouri. He is Strong on Jobs, Law and Order, Life, and the Se… https://t.co/xQ3wjpt68X",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,276,3763,8481,31872,FALSE,FALSE,FALSE,"low","Governor @MikeParson is doing an incredible job for Missouri. He is Strong on Jobs, Law and Order, Life, and the Second Amendment. Mike has my Complete and Total Endorsement! Vote for Mike!#MOGOV https://t.co/A0eWLCTFGx","Governoris doing an incredible job for Missouri He is Strong on Jobs Law and Order Life and the Second Amendment Mike has my Complete and Total Endorsement Vote for MikeMOGOV",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,2,1,2
"980","Tue Sep 22 20:04:07 +0000 2020",1308497323044077568,"1308497323044077569","Attorney General @Eric_Schmitt is doing a terrific job in Missouri! He supports our Law Enforcement, fights Human T… https://t.co/brpJHOaex5",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,173,1847,7551,27064,FALSE,FALSE,FALSE,"low","Attorney General @Eric_Schmitt is doing a terrific job in Missouri! He supports our Law Enforcement, fights Human Trafficking, and will always protect your Second Amendment Rights. Eric has my Complete and Total Endorsement! Vote for Eric!#MOAG https://t.co/rRFp7lAQ9l","Attorney Generalis doing a terrific job in Missouri He supports our Law Enforcement fights Human Trafficking and will always protect your Second Amendment Rights Eric has my Complete and Total Endorsement Vote for EricMOAG",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,0,1,1,2,1,3,2,4
"981","Tue Sep 22 20:02:50 +0000 2020",1308497002100142080,"1308497002100142081","David Richter (@DavidRichterNJ) will be a tremendous Congressman for New Jersey! He is a successful Businessman and… https://t.co/VnCN2Rbinj",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,169,1743,6949,24347,FALSE,FALSE,FALSE,"low","David Richter (@DavidRichterNJ) will be a tremendous Congressman for New Jersey! He is a successful Businessman and Job Creator, will protect our Seniors and Healthcare, and supports our Law Enforcement and #2A. David has my Complete and Total Endorsement! https://t.co/RorFhKKleN","David Richterwill be a tremendous Congressman for New Jersey He is a successful Businessman and Job Creator will protect our Seniors and Healthcare and supports our Law Enforcement and A David has my Complete and Total Endorsement",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,0,0,1,0,0,3,1,3
"982","Tue Sep 22 18:59:13 +0000 2020",1308480991493795840,"1308480991493795847","Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.

Early voting is… https://t.co/28DAGedOkU",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,620,6389,10281,33480,FALSE,FALSE,FALSE,"low","Absentee ballots are in the hands of voters in many states, including NC, GA, WI, MN, MI, NH &amp; VA.

Early voting is now underway in MN, MI &amp; VA.

FLORIDA vote-by-mail ballots are sent on Thursday.

Apply for yours in FL today: https://t.co/2HRkvSeZJk https://t.co/8QyyaaJJ0n","Absentee ballots are in the hands of voters in many states including NC GA WI MN MI NHVA

Early voting is now underway in MN MIVA

FLORIDA votebymail ballots are sent on Thursday

Apply for yours in FL today",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,1,1
